customer_id,age,division,district,occupation,sector,business_vintage_years,has_fd_dps,income,type,loan_amount,term,status,credit_line_type,risk_group,risk_score,txn_amount,txn_count
203,21,Khulna,District4,Teacher,Pharma,8,1,70529.05,Deposit,622298.71,24,Approved,Invoice Finance,D,0.78,19222.52,24
204,39,Barisal,District5,Teacher,Manufacturing,12,1,78268.86,Deposit,628931.24,48,Approved,Invoice Finance,C,0.73,14215.51,12
205,22,Khulna,District3,Freelancer,Wholesale,29,1,116329.03,Payment,638385.77,36,Closed,Lease,C,0.69,1000.0,19
206,64,Dhaka,District3,Business Owner,Wholesale,13,1,80693.71,Payment,529259.4,24,Closed,Overdraft,C,0.65,22222.89,14
207,46,Rangpur,District4,Business Owner,Manufacturing,4,0,62812.88,Payment,222532.93,24,Closed,Cash Credit,B,0.5,28774.37,13
208,52,Sylhet,District1,Freelancer,Manufacturing,8,0,71058.26,Payment,563362.58,36,Closed,Invoice Finance,C,0.6,50005.23,13
209,26,Khulna,District3,Farmer,Pharma,24,0,83643.97,Payment,156921.68,36,Approved,Lease,B,0.33,43083.15,13
210,52,Dhaka,District5,Farmer,IT,25,1,88077.46,Withdrawal,601186.47,60,Approved,Lease,C,0.59,31805.94,23
211,24,Dhaka,District1,Business Owner,Transport,25,0,74491.74,Deposit,446293.38,12,Approved,Overdraft,C,0.62,24787.83,15
212,31,Chattogram,District1,Farmer,Manufacturing,15,1,91664.61,Withdrawal,319751.94,12,Approved,Lease,C,0.51,20028.22,18
213,37,Khulna,District1,Farmer,Retail,18,0,79640.04,Deposit,364944.63,24,Defaulted,Lease,C,0.62,6996.17,21
214,58,Dhaka,District3,Farmer,Retail,23,1,105523.49,Withdrawal,288236.84,36,Approved,Overdraft,B,0.3,54044.77,21
215,44,Chattogram,District1,Business Owner,Retail,22,0,80266.45,Withdrawal,226088.11,60,Approved,Invoice Finance,B,0.38,46360.71,18
216,25,Rangpur,District4,Farmer,Wholesale,6,0,64949.08,Payment,118070.41,48,Approved,Lease,C,0.53,6343.8,11
217,54,Rajshahi,District1,Teacher,IT,11,0,54306.5,Payment,354894.49,12,Approved,Invoice Finance,C,0.63,31739.82,6
218,26,Rangpur,District5,Business Owner,Pharma,25,1,81282.76,Payment,602361.33,12,Closed,Invoice Finance,C,0.63,31340.85,12
219,42,Barisal,District2,Freelancer,IT,1,0,62709.46,Withdrawal,42415.69,36,Closed,Invoice Finance,B,0.36,31346.68,14
220,31,Chattogram,District5,Farmer,Wholesale,17,1,73387.22,Withdrawal,636752.36,48,Approved,Cash Credit,C,0.62,50929.35,16
221,36,Chattogram,District3,Service Holder,IT,17,0,66689.48,Payment,331845.75,12,Defaulted,Overdraft,C,0.67,5539.02,15
222,53,Dhaka,District1,Business Owner,IT,15,1,100685.35,Payment,561794.69,60,Approved,Overdraft,C,0.64,13261.46,17
223,29,Mymensingh,District1,Freelancer,Retail,28,0,96308.55,Withdrawal,197930.86,12,Approved,Invoice Finance,B,0.41,28165.21,21
224,26,Mymensingh,District4,Teacher,Manufacturing,10,1,79526.83,Withdrawal,607716.32,36,Defaulted,Lease,C,0.75,13039.54,14
225,36,Sylhet,District1,Freelancer,Retail,1,0,46557.91,Payment,251436.0,36,Approved,Cash Credit,C,0.67,9158.11,11
226,49,Mymensingh,District5,Farmer,IT,13,1,76149.32,Deposit,554188.29,48,Approved,Cash Credit,C,0.61,39344.3,10
227,23,Chattogram,District3,Service Holder,Manufacturing,3,0,66014.9,Deposit,491264.18,12,Closed,Overdraft,C,0.71,24777.75,8
228,40,Sylhet,District2,Farmer,Pharma,6,1,70452.51,Deposit,540353.06,48,Approved,Cash Credit,C,0.68,27226.63,18
229,56,Rangpur,District1,Freelancer,Transport,1,1,57625.76,Withdrawal,213413.46,12,Approved,Invoice Finance,C,0.54,20553.22,11
230,39,Dhaka,District2,Business Owner,Manufacturing,20,0,88236.62,Deposit,404483.37,24,Closed,Invoice Finance,C,0.59,19477.77,19
231,46,Rangpur,District1,Service Holder,Wholesale,13,0,65724.0,Deposit,248212.99,12,Closed,Overdraft,C,0.52,25259.78,15
232,23,Khulna,District3,Service Holder,Retail,6,1,62341.16,Payment,423308.5,36,Closed,Overdraft,C,0.67,19375.34,17
233,39,Barisal,District5,Freelancer,Retail,8,1,80184.1,Payment,454305.35,36,Approved,Cash Credit,C,0.52,41840.14,14
234,40,Barisal,District3,Farmer,IT,7,0,71568.28,Deposit,510875.12,24,Approved,Lease,C,0.65,33972.42,15
235,52,Chattogram,District2,Freelancer,IT,8,0,42884.9,Deposit,309863.88,12,Approved,Cash Credit,C,0.73,18453.16,4
236,27,Chattogram,District1,Service Holder,IT,6,0,52993.19,Payment,81899.97,12,Defaulted,Overdraft,B,0.45,18339.47,9
237,61,Sylhet,District2,Freelancer,IT,18,0,64299.75,Deposit,495207.11,36,Closed,Invoice Finance,C,0.74,16489.8,13
238,53,Dhaka,District5,Service Holder,Retail,16,0,72784.31,Payment,502337.07,24,Approved,Invoice Finance,D,0.78,7613.57,12
239,60,Rajshahi,District3,Farmer,Manufacturing,25,1,99480.12,Payment,423939.53,36,Closed,Lease,A,0.19,92673.6,9
240,59,Chattogram,District2,Business Owner,Pharma,22,0,63727.89,Withdrawal,363222.56,24,Approved,Lease,C,0.62,21277.21,10
241,38,Rajshahi,District2,Business Owner,Manufacturing,12,0,39608.73,Payment,188246.86,36,Approved,Cash Credit,C,0.61,19023.5,9
242,60,Rangpur,District5,Freelancer,Wholesale,10,1,90476.98,Payment,563862.61,60,Approved,Invoice Finance,C,0.55,46239.51,19
243,21,Rajshahi,District1,Service Holder,Retail,21,0,54200.82,Withdrawal,230744.12,12,Closed,Cash Credit,C,0.57,18633.44,12
244,31,Mymensingh,District2,Business Owner,Manufacturing,17,1,86067.76,Withdrawal,512779.19,48,Approved,Lease,C,0.6,26899.03,17
245,48,Dhaka,District5,Service Holder,Retail,16,1,79020.29,Withdrawal,405738.42,60,Defaulted,Overdraft,C,0.59,17630.19,10
246,45,Barisal,District1,Farmer,Wholesale,27,0,79436.66,Withdrawal,328519.22,36,Approved,Cash Credit,C,0.63,1680.28,17
247,43,Barisal,District1,Freelancer,Transport,15,0,89768.51,Withdrawal,482979.04,24,Approved,Cash Credit,B,0.41,63221.02,21
248,51,Rajshahi,District3,Service Holder,Transport,9,1,119574.22,Deposit,1245119.08,48,Approved,Invoice Finance,D,0.8,28443.55,34
249,50,Barisal,District5,Freelancer,Transport,3,1,43498.44,Withdrawal,157852.65,24,Approved,Invoice Finance,C,0.6,5679.98,6
250,62,Rangpur,District1,Service Holder,Retail,29,0,93758.59,Payment,421924.23,24,Approved,Invoice Finance,B,0.37,59616.41,19
251,55,Dhaka,District3,Service Holder,Manufacturing,3,0,50656.28,Payment,185593.22,12,Approved,Cash Credit,C,0.56,14818.98,13
252,27,Mymensingh,District4,Farmer,Retail,21,0,86717.82,Withdrawal,335907.31,36,Approved,Invoice Finance,B,0.5,31833.36,12
253,36,Dhaka,District5,Freelancer,Pharma,10,0,74358.95,Deposit,493115.0,12,Approved,Invoice Finance,C,0.69,18600.6,20
254,46,Chattogram,District4,Teacher,Manufacturing,20,0,91146.17,Deposit,586230.74,24,Approved,Lease,D,0.76,3470.22,14
255,22,Rajshahi,District1,Service Holder,Wholesale,24,1,93274.47,Payment,465278.52,12,Approved,Invoice Finance,C,0.51,32140.24,21
256,21,Dhaka,District5,Service Holder,IT,7,1,58656.35,Payment,413679.37,60,Closed,Overdraft,C,0.7,19435.81,14
257,32,Rangpur,District3,Business Owner,Transport,8,0,71914.74,Payment,473694.24,24,Defaulted,Lease,C,0.7,18673.38,6
258,25,Barisal,District1,Freelancer,Manufacturing,15,1,81769.96,Deposit,382301.68,24,Closed,Cash Credit,B,0.44,44790.41,19
259,57,Khulna,District5,Teacher,Manufacturing,9,0,55492.35,Deposit,107226.23,60,Approved,Cash Credit,B,0.43,26699.13,11
260,52,Dhaka,District5,Farmer,Transport,22,0,64856.64,Deposit,431917.08,24,Defaulted,Invoice Finance,C,0.57,40330.77,16
261,29,Rajshahi,District4,Teacher,Wholesale,8,0,73095.03,Deposit,390278.43,48,Closed,Overdraft,C,0.68,10241.74,12
262,61,Mymensingh,District1,Farmer,Retail,2,0,76050.54,Deposit,383632.91,48,Approved,Lease,C,0.53,34786.31,20
263,55,Barisal,District3,Teacher,Retail,24,0,56069.71,Withdrawal,228086.2,36,Approved,Invoice Finance,B,0.45,41876.99,8
264,39,Mymensingh,District3,Teacher,IT,1,1,75329.28,Withdrawal,488834.14,36,Defaulted,Lease,C,0.58,35135.58,15
265,36,Rajshahi,District1,Freelancer,Manufacturing,8,0,52414.19,Deposit,298603.25,12,Approved,Invoice Finance,C,0.63,24389.9,16
266,23,Barisal,District1,Business Owner,Transport,12,1,54990.91,Deposit,248907.77,12,Approved,Lease,C,0.58,19181.77,12
267,40,Chattogram,District2,Teacher,Pharma,5,0,57215.59,Deposit,145847.74,60,Approved,Lease,B,0.46,27920.46,8
268,44,Barisal,District4,Service Holder,Wholesale,3,0,40502.93,Deposit,289023.17,60,Approved,Cash Credit,D,0.79,6566.94,5
269,53,Chattogram,District1,Service Holder,Retail,27,0,53333.7,Deposit,331192.17,24,Approved,Lease,C,0.7,11271.16,12
270,44,Mymensingh,District1,Service Holder,Wholesale,13,1,66273.89,Withdrawal,365222.54,36,Closed,Overdraft,C,0.64,10927.29,14
271,31,Mymensingh,District2,Business Owner,Wholesale,27,0,61583.39,Withdrawal,5000.0,36,Approved,Cash Credit,B,0.38,15518.36,11
272,28,Rajshahi,District2,Teacher,IT,28,1,83299.7,Deposit,410185.34,36,Approved,Invoice Finance,C,0.54,27174.83,18
273,56,Chattogram,District5,Farmer,Wholesale,10,1,55111.74,Withdrawal,248972.39,36,Approved,Invoice Finance,B,0.5,35462.09,13
274,58,Mymensingh,District3,Farmer,Transport,1,1,60072.9,Payment,226054.84,12,Closed,Lease,B,0.48,34006.98,14
275,60,Chattogram,District4,Freelancer,IT,28,0,67301.26,Withdrawal,438028.27,48,Defaulted,Cash Credit,C,0.71,8742.27,14
276,40,Mymensingh,District5,Business Owner,Transport,25,1,95634.21,Payment,614901.2,60,Approved,Cash Credit,C,0.67,14579.77,18
277,55,Barisal,District1,Teacher,IT,2,0,60903.08,Payment,357723.34,60,Closed,Invoice Finance,C,0.71,13446.13,12
278,45,Dhaka,District2,Service Holder,Transport,4,1,72902.23,Deposit,515840.27,36,Approved,Overdraft,C,0.72,15380.63,13
279,55,Rangpur,District3,Business Owner,IT,24,0,70468.33,Payment,208262.31,36,Closed,Overdraft,B,0.4,39714.03,12
280,45,Khulna,District5,Business Owner,IT,6,0,52063.59,Deposit,213080.23,12,Approved,Cash Credit,C,0.51,34392.58,6
281,49,Rangpur,District3,Teacher,Manufacturing,10,0,47443.88,Withdrawal,244316.27,12,Defaulted,Cash Credit,C,0.69,4377.0,7
282,38,Barisal,District2,Freelancer,Transport,11,0,48805.08,Withdrawal,183311.68,60,Closed,Invoice Finance,C,0.57,18955.91,5
283,38,Sylhet,District5,Freelancer,Manufacturing,28,0,88554.06,Payment,571557.87,36,Closed,Cash Credit,C,0.64,24667.35,9
284,22,Rangpur,District5,Freelancer,IT,10,1,48604.46,Withdrawal,192259.72,36,Approved,Invoice Finance,C,0.64,1000.0,9
285,55,Dhaka,District3,Service Holder,Retail,18,1,81789.13,Withdrawal,621330.76,60,Closed,Overdraft,C,0.74,16038.7,12
286,36,Sylhet,District2,Service Holder,IT,12,0,57147.06,Deposit,179309.26,12,Approved,Cash Credit,C,0.53,17621.23,12
287,61,Mymensingh,District1,Teacher,Retail,3,0,61986.98,Payment,574245.36,60,Approved,Overdraft,D,0.89,6801.4,10
288,56,Khulna,District5,Freelancer,Retail,13,0,41624.82,Payment,377062.37,12,Closed,Overdraft,D,0.84,9650.08,9
289,53,Khulna,District1,Teacher,Retail,11,0,61187.21,Deposit,294340.69,12,Closed,Lease,C,0.56,29251.28,9
290,24,Mymensingh,District2,Freelancer,Retail,26,1,96144.77,Payment,701120.44,12,Approved,Invoice Finance,C,0.61,34469.16,22
291,53,Mymensingh,District5,Business Owner,Transport,1,1,37429.03,Payment,157169.88,36,Approved,Invoice Finance,C,0.56,19049.4,10
292,34,Chattogram,District5,Farmer,Pharma,29,0,62885.08,Withdrawal,441866.61,60,Closed,Invoice Finance,D,0.76,7057.45,14
293,41,Mymensingh,District1,Farmer,Transport,7,0,55623.15,Deposit,258538.81,12,Closed,Lease,C,0.68,3759.11,13
294,40,Rajshahi,District4,Freelancer,Pharma,21,1,93712.2,Payment,227638.2,48,Approved,Invoice Finance,B,0.35,40725.56,21
295,28,Rangpur,District1,Teacher,Transport,18,1,85737.49,Deposit,5000.0,12,Closed,Lease,A,0.24,41668.8,17
296,27,Mymensingh,District1,Service Holder,Retail,12,0,70406.81,Payment,314195.54,12,Defaulted,Cash Credit,C,0.67,1000.0,12
297,23,Rajshahi,District4,Freelancer,Wholesale,20,0,53809.41,Payment,299079.43,12,Approved,Lease,C,0.66,12447.21,8
298,37,Mymensingh,District2,Freelancer,IT,20,0,46168.74,Deposit,353681.77,24,Approved,Overdraft,C,0.69,27169.93,4
299,53,Chattogram,District2,Service Holder,Pharma,27,0,78267.59,Deposit,397071.06,48,Defaulted,Invoice Finance,C,0.56,26126.71,17
300,32,Rajshahi,District5,Freelancer,Wholesale,0,0,31559.7,Deposit,221101.59,36,Approved,Lease,D,0.81,3217.53,6
301,42,Rangpur,District3,Business Owner,Retail,28,0,65020.17,Deposit,266070.14,60,Closed,Lease,C,0.64,1553.9,14
302,42,Dhaka,District3,Service Holder,Pharma,4,1,82984.18,Deposit,358943.26,60,Approved,Lease,B,0.49,36563.22,13
303,50,Rajshahi,District5,Business Owner,Wholesale,21,0,73836.49,Withdrawal,524835.04,60,Defaulted,Lease,C,0.64,29755.25,15
304,58,Barisal,District3,Farmer,Transport,25,1,81477.83,Deposit,5756.49,36,Defaulted,Cash Credit,A,0.18,56476.73,13
305,58,Chattogram,District1,Service Holder,Retail,25,0,64529.53,Payment,324323.33,12,Closed,Cash Credit,C,0.69,3286.48,10
306,28,Sylhet,District1,Service Holder,Transport,26,0,85313.82,Payment,358324.64,48,Approved,Cash Credit,C,0.58,13205.08,17
307,47,Rangpur,District4,Teacher,Transport,10,0,63179.56,Payment,487823.43,60,Closed,Invoice Finance,C,0.68,32648.47,14
308,47,Rajshahi,District4,Teacher,Retail,10,0,41781.65,Withdrawal,164766.25,24,Approved,Lease,C,0.62,8241.04,5
309,54,Barisal,District5,Service Holder,Pharma,12,1,47782.64,Deposit,288280.79,24,Approved,Cash Credit,C,0.73,1000.0,15
310,41,Barisal,District5,Farmer,IT,1,0,79227.03,Withdrawal,542153.26,48,Closed,Invoice Finance,C,0.69,26167.75,17
311,50,Rangpur,District5,Freelancer,Manufacturing,18,0,49662.81,Withdrawal,100061.03,60,Approved,Overdraft,C,0.52,7907.81,9
312,53,Rangpur,District1,Teacher,Manufacturing,15,1,87915.45,Payment,415071.64,12,Approved,Overdraft,B,0.44,45224.84,18
313,48,Barisal,District3,Farmer,IT,25,0,97660.39,Payment,403994.39,60,Approved,Invoice Finance,C,0.53,22591.02,21
314,53,Mymensingh,District5,Farmer,Retail,4,0,56213.96,Payment,387459.58,12,Closed,Lease,C,0.71,24061.3,10
315,25,Barisal,District5,Teacher,Manufacturing,13,0,53993.45,Payment,342867.25,60,Approved,Lease,C,0.63,26877.47,11
316,39,Mymensingh,District1,Freelancer,IT,28,0,56609.26,Payment,256643.51,24,Closed,Overdraft,C,0.56,21557.34,12
317,24,Sylhet,District1,Teacher,Wholesale,18,0,46399.84,Withdrawal,134800.07,36,Approved,Lease,B,0.4,43312.94,9
318,55,Chattogram,District1,Farmer,IT,4,0,59650.42,Deposit,422103.87,48,Approved,Lease,C,0.71,22977.67,16
319,37,Khulna,District3,Business Owner,Pharma,20,1,106764.64,Payment,519377.35,12,Approved,Lease,B,0.3,72172.76,23
320,64,Mymensingh,District5,Teacher,IT,23,1,82068.11,Deposit,144706.34,36,Approved,Lease,B,0.45,12095.49,20
321,48,Barisal,District2,Farmer,Transport,25,0,66664.19,Withdrawal,129011.15,12,Closed,Cash Credit,B,0.42,22663.31,10
322,50,Barisal,District2,Teacher,Transport,8,0,68462.22,Payment,402233.81,48,Approved,Cash Credit,C,0.56,38476.86,11
323,49,Dhaka,District5,Farmer,Retail,23,0,62710.79,Deposit,153540.32,36,Approved,Lease,B,0.47,19851.72,8
324,26,Barisal,District5,Freelancer,Transport,11,0,65117.24,Deposit,567776.42,36,Defaulted,Invoice Finance,D,0.76,27017.74,11
325,55,Chattogram,District5,Farmer,Wholesale,15,0,65627.02,Payment,205140.84,48,Approved,Cash Credit,B,0.41,38688.38,12
326,61,Rajshahi,District5,Service Holder,IT,18,1,76857.98,Withdrawal,384234.45,48,Approved,Lease,C,0.54,30584.62,16
327,57,Rajshahi,District3,Business Owner,Wholesale,14,1,78766.93,Payment,418900.17,12,Closed,Cash Credit,C,0.69,3169.95,18
328,44,Barisal,District2,Farmer,Retail,16,0,92447.28,Withdrawal,327378.42,36,Approved,Invoice Finance,B,0.45,33274.99,30
329,49,Dhaka,District4,Teacher,Transport,29,1,103067.99,Withdrawal,53631.01,48,Approved,Invoice Finance,A,0.19,48771.14,19
330,51,Mymensingh,District2,Teacher,Manufacturing,14,0,80387.51,Withdrawal,432628.71,12,Approved,Cash Credit,C,0.57,31896.58,14
331,55,Chattogram,District2,Farmer,IT,2,0,38219.58,Deposit,133520.87,60,Closed,Lease,C,0.61,8749.39,12
332,53,Dhaka,District1,Service Holder,Manufacturing,16,0,82439.04,Payment,431409.83,48,Approved,Lease,C,0.64,9695.73,22
333,41,Mymensingh,District5,Farmer,Pharma,12,0,71585.31,Deposit,340412.34,36,Closed,Overdraft,C,0.62,14004.01,12
334,52,Chattogram,District5,Freelancer,Retail,26,1,68506.06,Withdrawal,378604.39,60,Approved,Lease,C,0.54,32902.21,12
335,43,Barisal,District5,Service Holder,Pharma,8,0,66096.86,Deposit,536953.72,48,Closed,Invoice Finance,C,0.74,23807.39,10
336,53,Rajshahi,District1,Farmer,Manufacturing,27,0,69300.89,Deposit,270802.51,24,Approved,Invoice Finance,C,0.54,23119.43,18
337,23,Chattogram,District3,Business Owner,Manufacturing,12,1,53812.94,Withdrawal,218604.88,36,Approved,Invoice Finance,C,0.54,22099.13,9
338,38,Barisal,District3,Service Holder,Manufacturing,15,0,66946.64,Withdrawal,111694.14,36,Closed,Overdraft,B,0.45,19857.91,14
339,45,Sylhet,District4,Farmer,Pharma,18,0,76085.64,Deposit,350726.81,12,Closed,Overdraft,B,0.49,40881.91,21
340,62,Khulna,District3,Business Owner,Retail,13,0,65274.12,Withdrawal,379878.41,24,Defaulted,Overdraft,C,0.69,7455.96,13
341,51,Chattogram,District3,Farmer,IT,7,0,55362.92,Withdrawal,223279.22,48,Approved,Invoice Finance,C,0.54,26589.98,14
342,23,Khulna,District5,Freelancer,IT,21,1,81041.22,Withdrawal,472702.17,24,Approved,Cash Credit,B,0.48,47217.55,18
343,60,Chattogram,District2,Teacher,Wholesale,18,0,104998.82,Payment,487717.73,48,Approved,Lease,B,0.3,78973.08,14
344,44,Khulna,District3,Farmer,Wholesale,24,1,71261.46,Deposit,170704.51,12,Defaulted,Lease,B,0.4,30884.53,10
345,52,Sylhet,District3,Service Holder,Manufacturing,23,0,86093.83,Deposit,484189.13,60,Approved,Cash Credit,C,0.7,4539.85,13
346,42,Rajshahi,District1,Farmer,Retail,2,0,52231.34,Payment,239654.92,24,Defaulted,Cash Credit,B,0.47,47886.65,5
347,43,Rangpur,District4,Farmer,Retail,22,0,59183.0,Deposit,310445.35,36,Closed,Lease,C,0.51,40192.95,14
348,22,Mymensingh,District1,Farmer,Transport,20,1,84274.01,Deposit,325811.77,48,Defaulted,Lease,B,0.33,58875.62,17
349,47,Khulna,District5,Farmer,Transport,17,0,46106.01,Withdrawal,170094.06,24,Approved,Overdraft,C,0.6,11484.87,8
350,62,Sylhet,District2,Service Holder,Pharma,15,1,71067.64,Payment,377711.83,48,Approved,Overdraft,C,0.57,27011.62,13
351,22,Khulna,District4,Service Holder,Transport,13,0,62295.99,Deposit,282749.05,24,Approved,Cash Credit,C,0.59,20957.11,15
352,46,Rajshahi,District1,Farmer,IT,15,0,41733.24,Deposit,352585.64,36,Approved,Cash Credit,D,0.82,11318.95,13
353,37,Khulna,District3,Teacher,IT,23,0,80595.74,Payment,531727.25,48,Defaulted,Invoice Finance,C,0.73,12091.37,16
354,60,Sylhet,District3,Farmer,Pharma,16,1,66543.58,Deposit,405250.97,48,Approved,Cash Credit,C,0.56,35074.21,15
355,53,Barisal,District4,Service Holder,Wholesale,19,0,47224.19,Deposit,219358.18,60,Approved,Cash Credit,C,0.53,28907.72,10
356,29,Sylhet,District3,Freelancer,Manufacturing,10,0,43793.73,Withdrawal,41514.4,12,Approved,Invoice Finance,B,0.4,25488.13,10
357,63,Rangpur,District1,Farmer,Retail,12,0,94639.31,Payment,320336.1,24,Approved,Lease,C,0.53,19087.07,20
358,59,Rangpur,District1,Farmer,Wholesale,10,1,45329.04,Withdrawal,167962.82,36,Closed,Overdraft,C,0.59,9280.43,6
359,49,Rangpur,District3,Farmer,IT,27,1,98541.85,Withdrawal,438514.31,60,Approved,Invoice Finance,B,0.41,49191.04,18
360,62,Dhaka,District3,Farmer,Wholesale,28,1,81725.46,Payment,403174.66,60,Approved,Cash Credit,B,0.47,43583.05,9
361,46,Rajshahi,District5,Business Owner,Pharma,3,0,47748.08,Deposit,301393.04,12,Approved,Cash Credit,C,0.68,19714.96,13
362,55,Barisal,District2,Farmer,Manufacturing,28,1,102058.96,Payment,566048.7,36,Approved,Lease,C,0.56,24860.28,28
363,45,Dhaka,District4,Service Holder,IT,25,1,98322.28,Deposit,719562.4,24,Defaulted,Overdraft,C,0.51,56443.64,23
364,44,Rajshahi,District1,Service Holder,Pharma,13,0,52789.55,Deposit,231017.42,48,Approved,Overdraft,C,0.53,31983.63,14
365,33,Barisal,District4,Business Owner,Wholesale,4,0,33632.64,Payment,185461.34,12,Approved,Overdraft,C,0.68,16383.49,9
366,27,Khulna,District5,Farmer,Retail,3,0,62332.11,Withdrawal,354525.62,48,Closed,Overdraft,C,0.68,14084.71,17
367,56,Barisal,District1,Teacher,Transport,0,0,58285.66,Withdrawal,320072.94,60,Approved,Lease,C,0.68,11184.7,14
368,40,Sylhet,District5,Farmer,Pharma,13,1,73725.46,Payment,557643.2,48,Approved,Invoice Finance,C,0.61,45379.38,20
369,21,Dhaka,District5,Service Holder,IT,6,1,77629.17,Payment,512938.52,24,Closed,Lease,C,0.66,20845.93,11
370,28,Khulna,District3,Freelancer,Wholesale,9,1,67312.56,Deposit,158937.98,24,Approved,Cash Credit,B,0.48,18672.4,9
371,36,Sylhet,District4,Freelancer,Transport,26,0,63594.44,Withdrawal,303430.56,48,Approved,Lease,C,0.57,27101.67,13
372,34,Rajshahi,District4,Teacher,Transport,1,0,51059.43,Payment,253870.17,48,Approved,Cash Credit,C,0.66,13093.4,9
373,32,Barisal,District3,Farmer,Wholesale,9,0,66785.49,Deposit,621310.9,12,Approved,Lease,D,0.77,35147.69,11
374,43,Sylhet,District4,Business Owner,Manufacturing,2,0,56638.75,Payment,245835.83,24,Closed,Overdraft,C,0.59,20218.46,9
375,35,Khulna,District3,Farmer,Wholesale,20,1,92637.44,Deposit,281157.61,48,Approved,Overdraft,B,0.47,21553.52,18
376,48,Dhaka,District1,Teacher,IT,7,0,45591.32,Withdrawal,267924.27,36,Approved,Invoice Finance,C,0.68,16512.63,7
377,54,Dhaka,District5,Teacher,Retail,9,1,97728.22,Payment,585780.16,12,Closed,Overdraft,C,0.64,17172.77,17
378,22,Rangpur,District5,Teacher,IT,7,1,66864.29,Payment,324455.91,12,Approved,Lease,C,0.62,14990.75,17
379,52,Barisal,District4,Freelancer,Transport,13,1,76216.27,Payment,347506.41,12,Closed,Cash Credit,C,0.56,19056.43,14
380,43,Sylhet,District2,Farmer,Retail,17,0,47220.16,Withdrawal,325715.59,12,Approved,Invoice Finance,C,0.67,25593.28,12
